industria,anio,valor
"Evacuación y tratamiento de aguas residuales; recolección, tratamiento y disposición de desechos y actividades de saneamiento ambiental y otros servicios de gestión de desechos",2012.0,91.46341463414635
"Evacuación y tratamiento de aguas residuales; recolección, tratamiento y disposición de desechos y actividades de saneamiento ambiental y otros servicios de gestión de desechos",2013.0,92.75613991565368
"Evacuación y tratamiento de aguas residuales; recolección, tratamiento y disposición de desechos y actividades de saneamiento ambiental y otros servicios de gestión de desechos",2014.0,95.06802721088435
"Evacuación y tratamiento de aguas residuales; recolección, tratamiento y disposición de desechos y actividades de saneamiento ambiental y otros servicios de gestión de desechos",2015.0,100.0
"Evacuación y tratamiento de aguas residuales; recolección, tratamiento y disposición de desechos y actividades de saneamiento ambiental y otros servicios de gestión de desechos",2016.0,106.39959687578735
"Evacuación y tratamiento de aguas residuales; recolección, tratamiento y disposición de desechos y actividades de saneamiento ambiental y otros servicios de gestión de desechos",2017.0,123.77254509018036
"Evacuación y tratamiento de aguas residuales; recolección, tratamiento y disposición de desechos y actividades de saneamiento ambiental y otros servicios de gestión de desechos",2018.0,134.28641853586393
"Evacuación y tratamiento de aguas residuales; recolección, tratamiento y disposición de desechos y actividades de saneamiento ambiental y otros servicios de gestión de desechos",2019.0,148.37388581064803
"Evacuación y tratamiento de aguas residuales; recolección, tratamiento y disposición de desechos y actividades de saneamiento ambiental y otros servicios de gestión de desechos",2020.0,153.3316248077909
"Evacuación y tratamiento de aguas residuales; recolección, tratamiento y disposición de desechos y actividades de saneamiento ambiental y otros servicios de gestión de desechos",2021.0,172.8831442891058
"Evacuación y tratamiento de aguas residuales; recolección, tratamiento y disposición de desechos y actividades de saneamiento ambiental y otros servicios de gestión de desechos",2022.0,187.2836719337848
"Evacuación y tratamiento de aguas residuales; recolección, tratamiento y disposición de desechos y actividades de saneamiento ambiental y otros servicios de gestión de desechos",,204.82497634815516
"Evacuación y tratamiento de aguas residuales; recolección, tratamiento y disposición de desechos y actividades de saneamiento ambiental y otros servicios de gestión de desechos",,220.9234146446446
Explotación de minas y canteras,2005.0,80.46299671892089
Explotación de minas y canteras,2005.0,80.46299671892089
Explotación de minas y canteras,2006.0,93.11450871378167
Explotación de minas y canteras,2006.0,93.11450871378167
Explotación de minas y canteras,2007.0,92.99781951185201
Explotación de minas y canteras,2007.0,92.99781951185201
Explotación de minas y canteras,2008.0,124.3529146972766
Explotación de minas y canteras,2008.0,124.3529146972766
Explotación de minas y canteras,2009.0,107.42952768400704
Explotación de minas y canteras,2009.0,107.42952768400704
Explotación de minas y canteras,2010.0,122.58307960548574
Explotación de minas y canteras,2010.0,122.58307960548574
Explotación de minas y canteras,2011.0,160.4311638695593
Explotación de minas y canteras,2011.0,160.4311638695593
Explotación de minas y canteras,2012.0,160.9086004100572
Explotación de minas y canteras,2012.0,160.9086004100572
Explotación de minas y canteras,2013.0,150.30536541378038
Explotación de minas y canteras,2013.0,150.30536541378038
Explotación de minas y canteras,2014.0,133.52584344357655
Explotación de minas y canteras,2014.0,133.52584344357655
Explotación de minas y canteras,2015.0,100.0
Explotación de minas y canteras,2015.0,100.0
Explotación de minas y canteras,2016.0,88.64073681707133
Explotación de minas y canteras,2016.0,88.64073681707133
Explotación de minas y canteras,2017.0,109.05211965498256
Explotación de minas y canteras,2017.0,109.05211965498256
Explotación de minas y canteras,2018.0,134.80451618923206
Explotación de minas y canteras,2018.0,134.80451618923206
Explotación de minas y canteras,2019.0,133.46989220241227
Explotación de minas y canteras,2019.0,133.46989220241227
Explotación de minas y canteras,2020.0,109.80408031088082
Explotación de minas y canteras,2020.0,109.80408031088082
Explotación de minas y canteras,2021.0,173.70200108166577
Explotación de minas y canteras,2021.0,173.70200108166577
Explotación de minas y canteras,2022.0,286.61442507596354
Explotación de minas y canteras,2022.0,286.61442507596354
Explotación de minas y canteras,,232.46311305070657
Explotación de minas y canteras,,232.46311305070657
Explotación de minas y canteras,,207.5947202845028
Explotación de minas y canteras,,207.5947202845028
Exportaciones,2005.0,65.08368794326242
Exportaciones,2006.0,70.09729259270772
Exportaciones,2007.0,68.68879004252994
Exportaciones,2008.0,82.50353714963099
Exportaciones,2009.0,83.08053813106355
Exportaciones,2010.0,87.84719820558679
Exportaciones,2011.0,105.03309626082671
Exportaciones,2012.0,105.63484708063022
Exportaciones,2013.0,103.95441118471358
Exportaciones,2014.0,102.44183981530813
Exportaciones,2015.0,100.0
Exportaciones,2016.0,101.15458372124482
Exportaciones,2017.0,108.15037780639555
Exportaciones,2018.0,121.06374778385877
Exportaciones,2019.0,125.78384966836411
Exportaciones,2020.0,130.2036722727974
Exportaciones,2021.0,162.5047320204255
Exportaciones,2022.0,224.3583701742181
Exportaciones,,205.04644412191584
Exportaciones,,194.4136001554029
Extracción de carbón de piedra y lignito,2005.0,80.49459547985587
Extracción de carbón de piedra y lignito,2006.0,84.24394565859421
Extracción de carbón de piedra y lignito,2007.0,77.0303867403315
Extracción de carbón de piedra y lignito,2008.0,112.30607415198529
Extracción de carbón de piedra y lignito,2009.0,113.618368962787
Extracción de carbón de piedra y lignito,2010.0,111.65652117601348
Extracción de carbón de piedra y lignito,2011.0,127.0859207406571
Extracción de carbón de piedra y lignito,2012.0,119.28470485922382
Extracción de carbón de piedra y lignito,2013.0,105.36867142371729
Extracción de carbón de piedra y lignito,2014.0,92.3617979997802
Extracción de carbón de piedra y lignito,2015.0,100.0
Extracción de carbón de piedra y lignito,2016.0,109.92921941979863
Extracción de carbón de piedra y lignito,2017.0,136.39455782312925
Extracción de carbón de piedra y lignito,2018.0,160.54832221869378
Extracción de carbón de piedra y lignito,2019.0,131.05370350519885
Extracción de carbón de piedra y lignito,2020.0,123.38481979737585
Extracción de carbón de piedra y lignito,2021.0,233.3744221879815
Extracción de carbón de piedra y lignito,2022.0,566.6003976143141
Extracción de carbón de piedra y lignito,,394.2724689696426
Extracción de carbón de piedra y lignito,,275.26205558791344
Extracción de minerales metalíferos,2005.0,51.55159971133029
Extracción de minerales metalíferos,2006.0,80.32867304390483
Extracción de minerales metalíferos,2007.0,104.30359937402191
Extracción de minerales metalíferos,2008.0,75.71348628987128
Extracción de minerales metalíferos,2009.0,71.72975563009103
Extracción de minerales metalíferos,2010.0,93.19533666428741
Extracción de minerales metalíferos,2011.0,119.15349584784356
Extracción de minerales metalíferos,2012.0,107.2653429602888
Extracción de minerales metalíferos,2013.0,85.47471620227039
Extracción de minerales metalíferos,2014.0,81.96335078534031
Extracción de minerales metalíferos,2015.0,100.0
Extracción de minerales metalíferos,2016.0,123.05610236220473
Extracción de minerales metalíferos,2017.0,116.4319248826291
Extracción de minerales metalíferos,2018.0,120.9013209013209
Extracción de minerales metalíferos,2019.0,153.61623616236162
Extracción de minerales metalíferos,2020.0,215.03924646781792
Extracción de minerales metalíferos,2021.0,231.41555112503562
Extracción de minerales metalíferos,2022.0,258.9260612876019
Extracción de minerales metalíferos,,281.21293800539087
Extracción de minerales metalíferos,,328.76536081990804
Extracción de otras minas y canteras,2005.0,68.27150749802684
Extracción de otras minas y canteras,2006.0,75.19769949676491
Extracción de otras minas y canteras,2007.0,78.28646173969915
Extracción de otras minas y canteras,2008.0,82.99570288520565
Extracción de otras minas y canteras,2009.0,82.90094339622641
Extracción de otras minas y canteras,2010.0,88.27077747989276
Extracción de otras minas y canteras,2011.0,95.57242251739405
Extracción de otras minas y canteras,2012.0,100.24676125848242
Extracción de otras minas y canteras,2013.0,102.18365061590147
Extracción de otras minas y canteras,2014.0,103.86934673366835
Extracción de otras minas y canteras,2015.0,100.0
Extracción de otras minas y canteras,2016.0,109.09498207885304
Extracción de otras minas y canteras,2017.0,111.31034482758622
Extracción de otras minas y canteras,2018.0,113.6660447761194
Extracción de otras minas y canteras,2019.0,117.58389261744966
Extracción de otras minas y canteras,2020.0,128.45744680851064
Extracción de otras minas y canteras,2021.0,137.98916315472607
Extracción de otras minas y canteras,2022.0,150.79559363525092
Extracción de otras minas y canteras,,167.51080914144535
Extracción de otras minas y canteras,,179.14949846837646
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2005.0,85.50371543427944
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2006.0,97.83128101451939
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2007.0,94.86161177980081
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2008.0,137.21804511278194
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2009.0,110.58098915241771
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2010.0,130.18541117190884
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2011.0,177.51077838307543
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2012.0,182.00459946339592
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2013.0,172.85600730120413
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2014.0,152.39776671193601
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2015.0,100.0
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2016.0,75.03450597542502
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2017.0,97.51156596102621
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2018.0,127.09317155561683
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2019.0,131.18420170321195
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2020.0,91.77704819049775
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2021.0,155.1057474975783
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,2022.0,231.13741636644366
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,,191.2780390040854
Extracción de petróleo crudo y gas natural y actividades de apoyo para la extracción de petróleo y de gas natural,,175.9863302428054
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2005.0,87.70833333333333
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2006.0,95.84644430459409
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2007.0,105.6513979773944
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2008.0,112.39721695129666
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2009.0,115.98388179986567
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2010.0,110.5263157894737
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2011.0,94.65270121278941
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2012.0,100.0
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2013.0,97.70992366412213
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2014.0,93.1071620893915
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2015.0,100.0
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2016.0,103.86686245717082
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2017.0,101.03092783505154
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2018.0,103.4296913277805
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2019.0,105.34531693472091
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2020.0,108.3208769307424
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2021.0,102.50215703192407
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",2022.0,110.16042780748663
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",,125.16080211880438
"Fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos",,126.21137955006414
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2005.0,88.34008097165992
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2006.0,91.42640364188163
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2007.0,91.8732782369146
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2008.0,91.96997270245679
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2009.0,104.03204962522616
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2010.0,94.53618261291889
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2011.0,93.92111368909512
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2012.0,102.94526901669758
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2013.0,105.41573033707866
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2014.0,99.05432153067957
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2015.0,100.0
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2016.0,100.88591184096802
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2017.0,85.34141840232007
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2018.0,85.87903639159406
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2019.0,89.13370055082625
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2020.0,86.61616161616162
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2021.0,86.1923583662714
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2022.0,94.9164509296305
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",,94.55797423367393
"Fabricación de maquinaria y equipo n.c.p.; instalación, mantenimiento y reparación especializado de maquinaria y equipo",,94.84000728224778
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2005.0,70.71396089131423
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2006.0,74.24984039157268
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2007.0,75.90845211804859
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2008.0,77.69095526470014
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2009.0,84.80853735091023
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2010.0,84.31922999799478
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2011.0,85.44994156603039
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2012.0,89.38961779806047
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2013.0,93.76775904527372
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2014.0,94.66421343146274
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2015.0,100.0
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2016.0,100.55775458798128
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2017.0,100.57100755203537
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2018.0,102.88220551378447
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2019.0,103.90498470397698
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2020.0,108.7672904800651
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2021.0,114.20522451767117
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",2022.0,126.7218491332188
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",,132.83970707892595
"Fabricación de muebles, colchones y somieres; otras industrias manufactureras",,135.68394250785832
Fabricación de otros productos minerales no metálicos,2005.0,56.35338806518809
Fabricación de otros productos minerales no metálicos,2006.0,59.24892703862661
Fabricación de otros productos minerales no metálicos,2007.0,63.51018801063096
Fabricación de otros productos minerales no metálicos,2008.0,66.85596788406933
Fabricación de otros productos minerales no metálicos,2009.0,72.17426627399209
Fabricación de otros productos minerales no metálicos,2010.0,73.12281423575396
Fabricación de otros productos minerales no metálicos,2011.0,77.04326923076923
Fabricación de otros productos minerales no metálicos,2012.0,84.47624190064795
Fabricación de otros productos minerales no metálicos,2013.0,91.48049645390071
Fabricación de otros productos minerales no metálicos,2014.0,92.7254178764812
Fabricación de otros productos minerales no metálicos,2015.0,100.0
Fabricación de otros productos minerales no metálicos,2016.0,102.86929621036349
Fabricación de otros productos minerales no metálicos,2017.0,96.67601121345615
Fabricación de otros productos minerales no metálicos,2018.0,98.67527736380195
Fabricación de otros productos minerales no metálicos,2019.0,101.51133501259446
Fabricación de otros productos minerales no metálicos,2020.0,108.28695114409399
Fabricación de otros productos minerales no metálicos,2021.0,112.57716760342763
Fabricación de otros productos minerales no metálicos,2022.0,125.99912549191079
Fabricación de otros productos minerales no metálicos,,143.02692664809658
Fabricación de otros productos minerales no metálicos,,149.32695276938932
"Fabricación de papel, cartón y productos de papel y de cartón",2005.0,90.64649243466299
"Fabricación de papel, cartón y productos de papel y de cartón",2006.0,92.86624203821657
"Fabricación de papel, cartón y productos de papel y de cartón",2007.0,94.96170898831117
"Fabricación de papel, cartón y productos de papel y de cartón",2008.0,96.00929872142581
"Fabricación de papel, cartón y productos de papel y de cartón",2009.0,102.47199691000387
"Fabricación de papel, cartón y productos de papel y de cartón",2010.0,84.86818345973276
"Fabricación de papel, cartón y productos de papel y de cartón",2011.0,80.4581742450538
"Fabricación de papel, cartón y productos de papel y de cartón",2012.0,84.40950150552024
"Fabricación de papel, cartón y productos de papel y de cartón",2013.0,86.17696160267113
"Fabricación de papel, cartón y productos de papel y de cartón",2014.0,84.797189396359
"Fabricación de papel, cartón y productos de papel y de cartón",2015.0,100.0
"Fabricación de papel, cartón y productos de papel y de cartón",2016.0,89.82122260668973
"Fabricación de papel, cartón y productos de papel y de cartón",2017.0,91.64564059433698
"Fabricación de papel, cartón y productos de papel y de cartón",2018.0,93.84947396816833
"Fabricación de papel, cartón y productos de papel y de cartón",2019.0,101.30007959671002
"Fabricación de papel, cartón y productos de papel y de cartón",2020.0,106.78014184397162
"Fabricación de papel, cartón y productos de papel y de cartón",2021.0,117.2051919359293
"Fabricación de papel, cartón y productos de papel y de cartón",2022.0,148.24861732947062
"Fabricación de papel, cartón y productos de papel y de cartón",,149.1255144032922
"Fabricación de papel, cartón y productos de papel y de cartón",,149.2862284987823
Fabricación de productos de caucho y de plástico,2005.0,98.3177570093458
Fabricación de productos de caucho y de plástico,2006.0,101.7801513128616
Fabricación de productos de caucho y de plástico,2007.0,101.69701986754967
Fabricación de productos de caucho y de plástico,2008.0,104.41783649876135
Fabricación de productos de caucho y de plástico,2009.0,103.57142857142858
Fabricación de productos de caucho y de plástico,2010.0,96.93053311793214
Fabricación de productos de caucho y de plástico,2011.0,94.05303030303031
Fabricación de productos de caucho y de plástico,2012.0,104.8165137614679
Fabricación de productos de caucho y de plástico,2013.0,101.90403655750191
Fabricación de productos de caucho y de plástico,2014.0,93.64661654135338
Fabricación de productos de caucho y de plástico,2015.0,100.0
Fabricación de productos de caucho y de plástico,2016.0,100.10467550593161
Fabricación de productos de caucho y de plástico,2017.0,96.6089720946662
Fabricación de productos de caucho y de plástico,2018.0,100.71380013596195
Fabricación de productos de caucho y de plástico,2019.0,104.85564304461943
Fabricación de productos de caucho y de plástico,2020.0,107.41367637102235
Fabricación de productos de caucho y de plástico,2021.0,106.3913470993117
Fabricación de productos de caucho y de plástico,2022.0,111.92228436856048
Fabricación de productos de caucho y de plástico,,117.37179487179488
Fabricación de productos de caucho y de plástico,,116.9714953286067
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2005.0,49.322673773040194
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2006.0,56.73494723774053
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2007.0,60.89540412044374
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2008.0,69.29978544958065
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2009.0,71.94790046656298
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2010.0,81.1842105263158
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2011.0,92.30906177674916
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2012.0,99.22199170124482
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2013.0,96.44715593037861
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2014.0,97.63739085772984
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2015.0,100.0
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2016.0,102.54374594944913
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2017.0,108.77869283336254
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2018.0,118.85551803803092
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2019.0,135.26714865103156
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2020.0,148.32336414718142
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2021.0,147.1362344848213
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",2022.0,161.0585492938434
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",,165.07300314915545
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo",,170.90279379183318
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo; fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos; fabricación de maquinaria y equipo n.c.p.; fabricación de vehículos automotores, remolques y semirremolques; fabricación de otros tipos de equipo de transporte; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2005.0,77.04221612532083
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo; fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos; fabricación de maquinaria y equipo n.c.p.; fabricación de vehículos automotores, remolques y semirremolques; fabricación de otros tipos de equipo de transporte; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2006.0,82.04631646897442
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo; fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos; fabricación de maquinaria y equipo n.c.p.; fabricación de vehículos automotores, remolques y semirremolques; fabricación de otros tipos de equipo de transporte; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2007.0,84.89879132080968
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo; fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos; fabricación de maquinaria y equipo n.c.p.; fabricación de vehículos automotores, remolques y semirremolques; fabricación de otros tipos de equipo de transporte; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2008.0,86.08064266955044
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo; fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos; fabricación de maquinaria y equipo n.c.p.; fabricación de vehículos automotores, remolques y semirremolques; fabricación de otros tipos de equipo de transporte; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2009.0,91.65557404326124
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo; fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos; fabricación de maquinaria y equipo n.c.p.; fabricación de vehículos automotores, remolques y semirremolques; fabricación de otros tipos de equipo de transporte; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2010.0,93.52161997563947
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo; fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos; fabricación de maquinaria y equipo n.c.p.; fabricación de vehículos automotores, remolques y semirremolques; fabricación de otros tipos de equipo de transporte; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2011.0,91.31378175964163
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo; fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos; fabricación de maquinaria y equipo n.c.p.; fabricación de vehículos automotores, remolques y semirremolques; fabricación de otros tipos de equipo de transporte; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2012.0,100.92401048131292
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo; fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos; fabricación de maquinaria y equipo n.c.p.; fabricación de vehículos automotores, remolques y semirremolques; fabricación de otros tipos de equipo de transporte; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2013.0,101.23094139040425
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo; fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos; fabricación de maquinaria y equipo n.c.p.; fabricación de vehículos automotores, remolques y semirremolques; fabricación de otros tipos de equipo de transporte; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2014.0,98.71397791543227
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo; fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos; fabricación de maquinaria y equipo n.c.p.; fabricación de vehículos automotores, remolques y semirremolques; fabricación de otros tipos de equipo de transporte; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2015.0,100.0
"Fabricación de productos metalúrgicos básicos; fabricación de productos elaborados de metal, excepto maquinaria y equipo; fabricación de aparatos y equipo eléctrico; fabricación de productos informáticos, electrónicos y ópticos; fabricación de maquinaria y equipo n.c.p.; fabricación de vehículos automotores, remolques y semirremolques; fabricación de otros tipos de equipo de transporte; instalación, mantenimiento y reparación especializado de maquinaria y equipo",2016.0,102.51522892513263
